package	title	creator	description	version	trackers_num	trackers	perm_num_total	perm_num_dang	perm_normal	perm_dang 
com.my.world.above	World Above - Merge Puzzle	VK Play	Помоги дракончикам спасти мир	13.0.12269	21	AppsFlyer,Google Firebase Analytics,ChartBoost,Moat,Facebook Ads,Facebook Analytics,Facebook Login,AppLovin (MAX and SparkLabs),Fyber,Inmobi,Unity3d Ads,ironSource,Vungle,myTracker,Tapjoy,Microsoft Visual Studio App Center Crashes,Google AdMob,IAB Open Measurement,Mail.ru,Pangle,VKontakte SDK	14	2	com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.RECEIVE_BOOT_COMPLETED,com.google.android.c2dm.permission.RECEIVE,com.android.vending.CHECK_LICENSE,com.samsung.android.iap.permission.BILLING,android.permission.ACCESS_NETWORK_STATE,android.permission.VIBRATE,android.permission.ACCESS_WIFI_STATE,com.google.android.gms.permission.AD_ID,android.permission.INTERNET,android.permission.WAKE_LOCK,com.android.vending.BILLING	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE
com.ertelecom.domrutv	Movix Дом.ру	ЭР-Телеком Холдинг	Все и сразу: телеканалы, фильмы и сериал	4.0.4	5	Google CrashLytics,Google Analytics,Google Firebase Analytics,AppMetrica,Huawei Mobile Services (HMS) Core	24	5	android.permission.ACCESS_NETWORK_STATE,com.android.vending.BILLING,android.permission.VIBRATE,android.permission.CHANGE_WIFI_STATE,android.permission.FOREGROUND_SERVICE,android.permission.CHANGE_WIFI_MULTICAST_STATE,android.permission.BLUETOOTH,android.permission.RECEIVE_BOOT_COMPLETED,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.ertelecom.domrutv.permission.PUSH_PROVIDER,android.permission.INTERNET,com.google.android.c2dm.permission.RECEIVE,com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA,android.permission.REQUEST_INSTALL_PACKAGES,com.google.android.gms.permission.AD_ID,android.permission.WAKE_LOCK,com.ertelecom.domrutv.permission.LOCAL_BROADCAST,com.ertelecom.domrutv.permission.PROCESS_PUSH_MSG,android.permission.ACCESS_WIFI_STATE	android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION
com.cloud.disk	Диск: облачное хранилище	"ООО ""Облачные технологии"""	Карманное облако для хранения файлов.	0.5.1	6	Google CrashLytics,Google Analytics,Google Firebase Analytics,Google Tag Manager,Yandex Ad,AppMetrica	19	6	com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.USE_BIOMETRIC,android.permission.USE_FINGERPRINT,android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,com.google.android.c2dm.permission.RECEIVE,com.android.vending.BILLING,android.permission.FOREGROUND_SERVICE,android.permission.MANAGE_EXTERNAL_STORAGE,com.google.android.gms.permission.AD_ID,android.permission.WAKE_LOCK,android.permission.RECEIVE_BOOT_COMPLETED	android.permission.CAMERA,android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_COARSE_LOCATION,android.permission.RECORD_AUDIO
com.merigotech.fillwords	Филворды - игра в поиск слов	Lunapp	Та самая легендарная игра в слова!	4.2.5	21	Flurry,Ogury Presage,Google Firebase Analytics,Facebook Ads,AppLovin (MAX and SparkLabs),AdColony,Amazon Advertisement,Unity3d Ads,Yandex Ad,AppMetrica,ironSource,Appodeal,Vungle,Criteo,myTracker,myTarget,Google AdMob,IAB Open Measurement,Pangle,Appodeal Stack,BidMachine	10	1	com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.gms.permission.AD_ID,android.permission.WAKE_LOCK,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.FOREGROUND_SERVICE,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,com.android.vending.BILLING	android.permission.WRITE_EXTERNAL_STORAGE
ru.vigroup.apteka	Аптека от Склада	ООО Годовалов	Закажи и забери или доставим на дом	2.0.78	3	Google CrashLytics,Google Firebase Analytics,AppMetrica	11	3	android.permission.WAKE_LOCK,com.google.android.c2dm.permission.RECEIVE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.MANAGE_ACCOUNTS,android.permission.ACCESS_NETWORK_STATE,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.USE_CREDENTIALS,android.permission.INTERNET	android.permission.GET_ACCOUNTS,android.permission.CAMERA,android.permission.ACCESS_FINE_LOCATION
com.dev_professional.ru.mynotepad	Блокнот	ИП Соловьев Константин Владимирович	Работает без интернета	2.9	2	Yandex Ad,AppMetrica	5	0	com.google.android.gms.permission.AD_ID,android.permission.ACCESS_WIFI_STATE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE	
ru.overmobile.tower	Небоскреб Мечты: Новые вершины	Overmobile	Строй башню и открывай бизнес на этажах!	3.33.2	23	AppsFlyer,Google Firebase Analytics,ChartBoost,Moat,Facebook Ads,Facebook Analytics,Facebook Login,Facebook Share,AppLovin (MAX and SparkLabs),AdColony,Inmobi,Unity3d Ads,ironSource,Vungle,myTracker,myTarget,Tapjoy,Microsoft Visual Studio App Center Crashes,Microsoft Visual Studio App Center Analytics,Google AdMob,IAB Open Measurement,Pangle,VKontakte SDK	16	2	android.permission.KILL_BACKGROUND_PROCESSES,com.google.android.c2dm.permission.RECEIVE,android.permission.FOREGROUND_SERVICE,android.permission.CHANGE_NETWORK_STATE,com.android.vending.BILLING,android.permission.ACCESS_WIFI_STATE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.CHANGE_WIFI_STATE,android.permission.INTERNET,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.ACCESS_NETWORK_STATE,android.permission.WAKE_LOCK,com.google.android.gms.permission.AD_ID	android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE
ru.ergosolo.kurilbrosil	Курить, чтобы бросить!	"ООО ""ЭргоСоло"""	Онлайн-книга для бросающих курить	2.0.1	0		0	0		
com.greenbuttongames.idlebutton	Green button: Авто кликер игра	VK Play	Простые игры, симулятор авто кликов	1.0.0	28	Google CrashLytics,Ogury Presage,Google Firebase Analytics,Adjust,Facebook Ads,Facebook Analytics,Facebook Login,Facebook Share,AppLovin (MAX and SparkLabs),AdColony,Amazon Advertisement,Fyber,Inmobi,Unity3d Ads,Yandex Ad,AppMetrica,ironSource,Vungle,myTracker,PubNative,HyprMX,myTarget,Tapjoy,Mintegral,GameAnalytics,Google AdMob,IAB Open Measurement,Pangle	13	3	android.permission.FOREGROUND_SERVICE,com.android.vending.BILLING,android.permission.ACCESS_WIFI_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.RECEIVE_BOOT_COMPLETED,com.google.android.gms.permission.AD_ID,android.permission.WAKE_LOCK,com.adjust.preinstall.READ_PERMISSION,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET	android.permission.ACCESS_FINE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE
air.ru.nikitaonline.panicroom.mobile	Цена свободы. Тайна кукловода	GameXP.com	Разгадай тайну Кукловода и его дома	1.8.90	9	Google Analytics,Google Firebase Analytics,Facebook Analytics,Facebook Login,Facebook Share,Google Tag Manager,OneSignal,Huawei Mobile Services (HMS) Core,VKontakte SDK	9	0	com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA,android.permission.WAKE_LOCK,com.google.android.c2dm.permission.RECEIVE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.REQUEST_INSTALL_PACKAGES,com.android.vending.BILLING,ru.nikitaonline.panicroom.mobile.permission.C2D_MESSAGE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE	
com.samogon_pro.beercalc	Рецепты пива	Домашний Самогон	Сборник популярных рецептов пива	3.2	11	Facebook Ads,AppLovin (MAX and SparkLabs),AdColony,Amazon Advertisement,Unity3d Ads,OneSignal,Startapp,Microsoft Visual Studio App Center Crashes,Microsoft Visual Studio App Center Analytics,Pollfish,Google AdMob	6	2	android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.VIBRATE,android.permission.INTERNET	android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE
com.deliveryclub.rider	Delivery Club: работа курьером	"ООО ""ДЕЛИВЕРИ КЛАБ"""	Приложение для курьеров Delivery Club	3.22.0	8	AppsFlyer,Google CrashLytics,Google Analytics,Google Firebase Analytics,Amplitude,myTracker,AltBeacon,VKontakte SDK	22	8	android.permission.VIBRATE,android.permission.FOREGROUND_SERVICE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.SYSTEM_ALERT_WINDOW,android.permission.BLUETOOTH_ADMIN,android.permission.ACCESS_NETWORK_STATE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.INTERNET,android.permission.BLUETOOTH,android.permission.WAKE_LOCK,android.permission.ACCESS_NOTIFICATION_POLICY,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_WIFI_STATE,com.google.android.gms.permission.AD_ID	android.permission.CAMERA,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_EXTERNAL_STORAGE,android.permission.CALL_PHONE,android.permission.READ_PHONE_STATE,android.permission.READ_PHONE_NUMBERS,android.permission.ACCESS_COARSE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE
com.yanartnv.com.tanks	Tank Battle: Танчики	BOLD CAT	Игра в танки без интернета	6.0	25	Google CrashLytics,Ogury Presage,Google Firebase Analytics,Facebook Ads,Facebook Analytics,Facebook Login,Facebook Share,AppLovin (MAX and SparkLabs),AdColony,Amazon Advertisement,Unity3d Ads,Yandex Ad,AppMetrica,ironSource,Appodeal,Vungle,Criteo,myTracker,myTarget,GameAnalytics,Google AdMob,IAB Open Measurement,Pangle,Appodeal Stack,BidMachine	14	4	com.android.vending.BILLING,android.permission.VIBRATE,android.permission.FOREGROUND_SERVICE,android.permission.ACCESS_WIFI_STATE,com.google.android.gms.permission.AD_ID,android.permission.WAKE_LOCK,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE	android.permission.ACCESS_COARSE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION
com.tjuraniaapp	Тинькофф Журнал	АО «Тинькофф Банк»	Самый большой в России журнал про деньги	2.1.14	3	AppsFlyer,Google Firebase Analytics,Amplitude	11	1	android.permission.INTERNET,android.permission.FOREGROUND_SERVICE,android.permission.USE_BIOMETRIC,android.permission.ACCESS_NETWORK_STATE,android.permission.WAKE_LOCK,com.google.android.c2dm.permission.RECEIVE,android.permission.USE_FINGERPRINT,com.google.android.gms.permission.AD_ID,android.permission.ACCESS_WIFI_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE	android.permission.WRITE_EXTERNAL_STORAGE
com.Jafexe.LastDayofSurvival	Last Day of Survival	Jafexe	Игра про выживание в открытом мире	0.1.5	0		1	0	android.permission.INTERNET	
com.zvooq.openplay	Звук. Музыка и подкасты	"ООО ""Звук"""	Более 75млн треков и подкастов!	4.13rs	9	AppsFlyer,Google CrashLytics,Google Firebase Analytics,AppMetrica,Branch,Instreamatic (Adman),Emarsys Predict,VKontakte SDK,Facebook Flipper	22	8	android.permission.FOREGROUND_SERVICE,android.permission.WAKE_LOCK,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,android.permission.VIBRATE,com.google.android.gms.permission.AD_ID,android.permission.BLUETOOTH_ADMIN,android.permission.ACCESS_WIFI_STATE,android.permission.RECEIVE_BOOT_COMPLETED,com.google.android.c2dm.permission.RECEIVE,com.android.vending.BILLING,android.permission.MODIFY_AUDIO_SETTINGS,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.BLUETOOTH	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_PHONE_STATE,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_CONTACTS,android.permission.RECORD_AUDIO,android.permission.CAMERA
info.goodline.events	Кавёр - афиша событий и мест	ООО «Очень НаДом»	Мероприятия, события, необычные места	3.11.2	14	AppsFlyer,Google Firebase Analytics,Segment,Facebook Ads,Facebook Analytics,Facebook Login,Facebook Share,MixPanel,Amplitude,AppMetrica,Bugsnag,SmartLook,Google AdMob,VKontakte SDK	18	6	android.permission.INTERNET,android.permission.USE_CREDENTIALS,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_NETWORK_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.SYSTEM_ALERT_WINDOW,android.permission.FOREGROUND_SERVICE,android.permission.ACCESS_WIFI_STATE,android.permission.MANAGE_ACCOUNTS,com.android.vending.BILLING,android.permission.WAKE_LOCK	android.permission.ACCESS_FINE_LOCATION,android.permission.CAMERA,android.permission.GET_ACCOUNTS,android.permission.ACCESS_COARSE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE
cb.ibank	УБРиР Мобильный банк	"ПАО КБ ""Уральский банк реконструкции и развития"""	Официальное приложение банка УБРиР	5.16.0	4	Google CrashLytics,Google Firebase Analytics,AppMetrica,Huawei Mobile Services (HMS) Core	27	8	com.google.android.c2dm.permission.RECEIVE,android.permission.WAKE_LOCK,android.permission.AUDIO_CAPTURE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.REQUEST_INSTALL_PACKAGES,com.google.android.gms.permission.AD_ID,android.permission.MODIFY_AUDIO_SETTINGS,com.google.android.providers.gsf.permission.READ_GSERVICES,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.WRITE_SETTINGS,android.permission.USE_FINGERPRINT,android.permission.VIBRATE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.INTERNET,android.permission.FLASHLIGHT,android.permission.VIDEO_CAPTURE,android.permission.NFC,com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.RECORD_AUDIO,android.permission.READ_CONTACTS,android.permission.READ_PHONE_STATE,android.permission.ACCESS_COARSE_LOCATION,android.permission.CAMERA,android.permission.READ_EXTERNAL_STORAGE
com.invitro.app	INVITRO — результаты анализов	"ООО ""ИНВИТРО-ИТ"""	INVITRO — результаты анализов	2.4	4	AppsFlyer,Google CrashLytics,Google Firebase Analytics,AppMetrica	20	6	android.permission.VIBRATE,android.permission.BLUETOOTH,android.permission.USE_FINGERPRINT,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_WIFI_STATE,android.permission.FOREGROUND_SERVICE,android.permission.BLUETOOTH_ADMIN,android.permission.USE_BIOMETRIC,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.WAKE_LOCK,android.permission.CHANGE_WIFI_STATE	android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CALL_PHONE,android.permission.ACCESS_FINE_LOCATION,android.permission.CAMERA
com.okg.mergecats	Merge Cats: Игры про котиков!	"ООО ""ЭДРЕМ"""	Котики ждут тебя! Развивай и процветай!	2.9.21	14	AppsFlyer,Google Firebase Analytics,Facebook Ads,Facebook Analytics,Facebook Login,Facebook Share,AppLovin (MAX and SparkLabs),Unity3d Ads,Amplitude,ironSource,myTracker,Google AdMob,IAB Open Measurement,Mail.ru	12	0	com.google.android.c2dm.permission.RECEIVE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.android.vending.BILLING,com.google.android.gms.permission.AD_ID,android.permission.ACCESS_WIFI_STATE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.RECEIVE_BOOT_COMPLETED,com.samsung.android.iap.permission.BILLING,android.permission.FOREGROUND_SERVICE,android.permission.WAKE_LOCK,com.okg.mergecats.permission.C2D_MESSAGE	
ru.mos.polls	Активный Гражданин	Информационный город ГКУ	Электронные голосования Москвы.	3.5.5	2	Google CrashLytics,Google Firebase Analytics	11	5	android.permission.WAKE_LOCK,android.permission.INTERNET,com.google.android.gms.permission.AD_ID,android.permission.ACCESS_NETWORK_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.c2dm.permission.RECEIVE	android.permission.CAMERA,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE
