package	title	creator	description	version	trackers_num	trackers	perm_num_total	perm_num_dang	perm_normal	perm_dang
org.policefines.finesNotCommercial	Штрафы ГИБДД с фото: оплата	"ООО ""УЗНАТЬ ШТРАФЫ.РУ"" "	Узнать штрафы ПДД по ПТС, с фотографиями	6.1.5-free-google	9	Google CrashLytics,Google Analytics,Google Firebase Analytics,Facebook Analytics,Facebook Login,Facebook Share,Google Tag Manager,AppMetrica,OpenTelemetry (OpenCensus, OpenTracing)	21	3	android.permission.FOREGROUND_SERVICE,com.sec.android.provider.badge.permission.WRITE,android.permission.ACCESS_NETWORK_STATE,ru.shtrafy_gibdd.nalogi.provider.fines.READ_DATABASE,android.permission.ACCESS_WIFI_STATE,com.google.android.c2dm.permission.RECEIVE,android.permission.WAKE_LOCK,com.google.android.gms.permission.AD_ID,com.htc.launcher.permission.READ_SETTINGS,com.htc.launcher.permission.UPDATE_SHORTCUT,android.permission.GET_TASKS,com.sonyericsson.home.permission.BROADCAST_BADGE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.CHANGE_WIFI_STATE,android.permission.VIBRATE,com.sec.android.provider.badge.permission.READ,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.INTERNET	android.permission.CAMERA,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE
org.bitcoinox.bitcoinoxwallet	Bitcoin Wallet Крипто кошелек	"ООО ""Информ-Поддержка"""	Мульти крипто кошелек	2.7.4	1	Google Firebase Analytics	16	4	android.permission.READ_SYNC_SETTINGS,android.permission.VIBRATE,com.google.android.gms.permission.AD_ID,android.permission.ACCESS_NETWORK_STATE,android.permission.WRITE_SECURE_SETTINGS,android.permission.WRITE_SETTINGS,android.permission.WRITE_PROFILE,android.permission.WRITE_SYNC_SETTINGS,android.permission.WAKE_LOCK,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.INTERNET,android.permission.INSTALL_SHORTCUT	android.permission.RECORD_AUDIO,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CAMERA,android.permission.ACCESS_FINE_LOCATION
ru.banki.banki	Банки.ру - Кредиты, Микрозаймы	ООО «Информационное агентство «Банки.ру»	Подбор кредитов и займов, ОСАГО, Банки	14.6.2	4	AppsFlyer,Google CrashLytics,Google Firebase Analytics,AppMetrica	10	1	android.permission.WAKE_LOCK,android.permission.ACCESS_NETWORK_STATE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.FOREGROUND_SERVICE,android.permission.ACCESS_WIFI_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.gms.permission.AD_ID,com.google.android.c2dm.permission.RECEIVE,android.permission.INTERNET	android.permission.WRITE_EXTERNAL_STORAGE
ru.m4bank.softpos.open	Open-POS	ПАО Банк «ФК Открытие»	Эквайринг для клиентов банка «Открытие»	1.2.4.35	0		17	6	android.permission.BLUETOOTH_ADMIN,android.permission.NFC,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_WIFI_STATE,android.permission.BLUETOOTH,ru.m4bank.basempos.external.application.content.provider,android.permission.WAKE_LOCK,android.permission.FLASHLIGHT,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,android.permission.VIBRATE	android.permission.CAMERA,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.CALL_PHONE,android.permission.READ_PHONE_STATE
com.openbusiness.Business_calculations_rus	Бизнес-расчеты	1000 идей™ (ИП Никитина Т.Г.)	 Cервис экономических расчетов	2.5	4	Google Analytics,Google Firebase Analytics,Google Tag Manager,Google AdMob	6	1	com.google.android.c2dm.permission.RECEIVE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,com.openbusiness.Business_calculations_rus.permission.C2D_MESSAGE,android.permission.WAKE_LOCK	android.permission.WRITE_EXTERNAL_STORAGE
ru.psbank.msb.softpos	ПСБ Бизнес Пэй	"АО ""Смартфин"""	Приложение SoftPOS	3.4.15	0		10	2	com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,android.permission.NFC,android.permission.USE_BIOMETRIC,android.permission.USE_FINGERPRINT,android.permission.WAKE_LOCK,android.permission.VIBRATE,android.permission.INTERNET	android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION
ru.yoo.kassa	ЮKassa — для бизнеса	ООО НКО «ЮМани»	Онлайн-платежи для бизнеса	2.7.0	3	Google CrashLytics,Google Firebase Analytics,AppMetrica	18	5	android.permission.ACCESS_NETWORK_STATE,com.google.android.c2dm.permission.RECEIVE,android.permission.REORDER_TASKS,android.permission.WAKE_LOCK,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.VIBRATE,android.permission.FOREGROUND_SERVICE,com.google.android.gms.permission.AD_ID,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,android.permission.USE_BIOMETRIC,android.permission.USE_FINGERPRINT	android.permission.READ_CONTACTS,android.permission.CAMERA,android.permission.READ_PHONE_STATE,android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE
com.tap2go.softpos	tap2go	"АО ""Смартфин"""	Приложение SoftPOS 	3.4.09	0		10	2	android.permission.NFC,android.permission.INTERNET,android.permission.WAKE_LOCK,android.permission.USE_FINGERPRINT,android.permission.VIBRATE,android.permission.ACCESS_NETWORK_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.USE_BIOMETRIC	android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_COARSE_LOCATION
ru.zayman	ZAYMAN.RU займы кредиты карты	ИП Шабардин Максим Сергеевич	Самые выгодные финансовые продукты	1.1.4	1	AppMetrica	3	0	com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET	
ru.rt.mobileoffice	Ростелеком Бизнес	ПАО «Ростелеком»	Личный кабинет для юридических лиц.	2.29	2	Google CrashLytics,Google Firebase Analytics	14	4	android.permission.ACCESS_NETWORK_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.REORDER_TASKS,android.permission.FOREGROUND_SERVICE,android.permission.WAKE_LOCK,android.permission.VIBRATE,android.permission.USE_BIOMETRIC,android.permission.INTERNET,android.permission.USE_FINGERPRINT,com.google.android.c2dm.permission.RECEIVE	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_EXTERNAL_STORAGE,android.permission.CAMERA
ru.business.online	РНКБ Бизнес Онлайн	РОССИЙСКИЙ НАЦИОНАЛЬНЫЙ КОММЕРЧЕСКИЙ БАНК (публичное акционерное общество)	РНКБ Бизнес Онлайн	1.40.2	3	Google CrashLytics,Google Firebase Analytics,OpenTelemetry (OpenCensus, OpenTracing)	13	3	android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,com.google.android.providers.gsf.permission.READ_GSERVICES,com.google.android.c2dm.permission.RECEIVE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.USE_BIOMETRIC,android.permission.USE_FINGERPRINT,android.permission.WAKE_LOCK,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.FLASHLIGHT	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,android.permission.CAMERA
rshb.broker.mapp	РСХБ-БРОКЕР	АО «Россельхозбанк»	Приложение для инвестирования средств	1.35.1-production	2	Google CrashLytics,Google Firebase Analytics	26	3	com.sec.android.provider.badge.permission.READ,com.sec.android.provider.badge.permission.WRITE,com.sonyericsson.home.permission.BROADCAST_BADGE,com.anddoes.launcher.permission.UPDATE_COUNT,android.permission.INTERNET,com.majeur.launcher.permission.UPDATE_BADGE,android.permission.ACCESS_WIFI_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.WAKE_LOCK,android.permission.RECEIVE_BOOT_COMPLETED,com.huawei.android.launcher.permission.READ_SETTINGS,com.htc.launcher.permission.UPDATE_SHORTCUT,android.permission.POST_NOTIFICATIONS,android.permission.ACCESS_NETWORK_STATE,com.huawei.android.launcher.permission.WRITE_SETTINGS,android.permission.USE_FINGERPRINT,com.android.vending.CHECK_LICENSE,com.htc.launcher.permission.READ_SETTINGS,com.huawei.android.launcher.permission.CHANGE_BADGE,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,com.google.android.c2dm.permission.RECEIVE,android.permission.SYSTEM_ALERT_WINDOW,android.permission.VIBRATE	android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION
ru.autoassistent.checker	Автоассистент	Простые платежи	Оплата штрафов ГИБДД онлайн	3.4	5	Google CrashLytics,Google Analytics,Google Firebase Analytics,Google Tag Manager,OpenTelemetry (OpenCensus, OpenTracing)	12	4	android.permission.INTERNET,android.permission.FOREGROUND_SERVICE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,com.google.android.c2dm.permission.RECEIVE,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.FLASHLIGHT,android.permission.WAKE_LOCK	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CAMERA,android.permission.READ_PHONE_STATE,android.permission.READ_EXTERNAL_STORAGE
ru.yoo.sdk.kassa.payments.example.release	Демо-приложение ЮKacca	ООО НКО «ЮМани»	Платежная форма ЮКасса	6.5.2	1	AppMetrica	12	4	android.permission.FOREGROUND_SERVICE,android.permission.INTERNET,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.VIBRATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,com.google.android.gms.permission.AD_ID,android.permission.WAKE_LOCK	android.permission.READ_PHONE_STATE,android.permission.READ_EXTERNAL_STORAGE,android.permission.CAMERA,android.permission.WRITE_EXTERNAL_STORAGE
ru.bank_hlynov.xbank	Банк Хлынов	АО КБ Хлынов	Мобильное приложение «Банк Хлынов»	3.2.5	1	Scandit	10	3	android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,android.permission.VIBRATE,android.permission.USE_BIOMETRIC,android.permission.WAKE_LOCK,android.permission.USE_FINGERPRINT,com.google.android.c2dm.permission.RECEIVE	android.permission.READ_EXTERNAL_STORAGE,android.permission.CAMERA,android.permission.READ_CONTACTS
com.kickex.android	KickEX - криптовалютная биржа	"ООО ""КИК ЭКОСИСТЕМА"""	KickEX - Криптовалютная Биржа и Кошелек 	1.1.3	7	Google CrashLytics,Google Firebase Analytics,Facebook Analytics,Facebook Login,Facebook Share,Amplitude,Facebook Flipper	15	4	android.permission.WAKE_LOCK,android.permission.WRITE_SETTINGS,android.permission.USE_BIOMETRIC,com.google.android.gms.permission.AD_ID,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.INTERNET,android.permission.POST_NOTIFICATIONS,android.permission.NFC,android.permission.USE_FINGERPRINT,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_NETWORK_STATE	android.permission.RECORD_AUDIO,android.permission.CAMERA,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE
ru.ogon.app	Огонь: подписка плюс медиа 	Сеть партнерств	Скидки и бонусы от надежных компаний 	1.3.4	2	Google Firebase Analytics,myTracker	20	4	android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.USE_BIOMETRIC,android.permission.USE_FULL_SCREEN_INTENT,android.permission.WAKE_LOCK,android.permission.FOREGROUND_SERVICE,android.permission.MODIFY_AUDIO_SETTINGS,com.google.android.c2dm.permission.RECEIVE,android.permission.SCHEDULE_EXACT_ALARM,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.RECEIVE_BOOT_COMPLETED,com.google.android.gms.permission.AD_ID,android.permission.INTERNET,android.permission.BROADCAST_CLOSE_SYSTEM_DIALOGS,android.permission.USE_FINGERPRINT,android.permission.VIBRATE	android.permission.RECORD_AUDIO,android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CAMERA
ru.netfinbank.application	Netfinbank: Займы, Кредиты	СФЕРА	Netfinbank: Финансовый маркетплейс	4.4	2	Google Firebase Analytics,AppMetrica	6	1	android.permission.INTERNET,com.google.android.c2dm.permission.RECEIVE,android.permission.WAKE_LOCK,android.permission.ACCESS_NETWORK_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE	android.permission.ACCESS_COARSE_LOCATION
ru.sberbank.onlineencashment	СберИнкассация	ПАО Сбербанк	Управление заездами	4.3.0	2	Google CrashLytics,Google Firebase Analytics	16	7	android.permission.ACCESS_WIFI_STATE,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.c2dm.permission.RECEIVE,android.permission.FOREGROUND_SERVICE,ru.sberbank.onlineencashment.permission.pushserver.RECEIVE,android.permission.WAKE_LOCK	android.permission.CAMERA,android.permission.READ_PHONE_STATE,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_PHONE_NUMBERS,android.permission.WRITE_EXTERNAL_STORAGE
ru.plusvklad.app	Вклад Плюс	"ООО ""Информ-Поддержка"""	Калькулятор вкладов и депозитов	2.0.3	2	Google Firebase Analytics,OpenTelemetry (OpenCensus, OpenTracing)	9	1	ru.plusvklad.app.permission.C2D_MESSAGE,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,android.permission.CLEAR_APP_USER_DATA,com.google.android.c2dm.permission.RECEIVE,android.permission.WAKE_LOCK,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.CLEAR_APP_CACHE	android.permission.WRITE_EXTERNAL_STORAGE
ru.microloans.online	Деньги в долг - займы на карту	Банковские калькуляторы онлайн	Займы на карту онлайн! Быстрое одобрение	4	2	AppsFlyer,Google Firebase Analytics	8	2	com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.WAKE_LOCK,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET	android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE
online.proga.hospitalcalc	Расчет больничного листа	Индивидуальный предприниматель Гусев Максим Евгеньевич	Калькулятор для расчета больничного	1.9	2	Yandex Ad,AppMetrica	6	0	android.permission.FOREGROUND_SERVICE,android.permission.ACCESS_WIFI_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,com.google.android.gms.permission.AD_ID,android.permission.INTERNET	
com.uspeivziatdeneg.vdolg	Микрозаймы на карту без отказа	ИП Григорьев А.М.	Займы на карту онлайн	1.4	3	Google CrashLytics,Google Firebase Analytics,AppMetrica	5	0	android.permission.ACCESS_NETWORK_STATE,com.google.android.c2dm.permission.RECEIVE,android.permission.INTERNET,android.permission.WAKE_LOCK,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE	
com.bifit.mobile.corporate.dvbank	ДВБ Бизнес	"АО ""Дальневосточный банк"""	"""iBank"" в Вашем смартфоне"	32.0.36	1	Google Firebase Analytics	20	6	android.permission.MODIFY_AUDIO_SETTINGS,android.permission.FOREGROUND_SERVICE,android.permission.QUERY_ALL_PACKAGES,android.permission.WAKE_LOCK,android.permission.VIBRATE,com.bifit.mobile.corporate.dvbank.permission.C2D_MESSAGE,com.google.android.c2dm.permission.RECEIVE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.USE_FINGERPRINT,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.permission.ACCESS_NETWORK_STATE	android.permission.WRITE_CALENDAR,android.permission.USE_SIP,android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.READ_CALENDAR,android.permission.WRITE_EXTERNAL_STORAGE
ru.webview.krediska	Кредиска — займы онлайн	"Общество с ограниченной ответственностью Микрокредитная компания ""Кредиска"""	Krediska — это сервис по выдаче займов 	1.1	0		3	2	android.permission.INTERNET	android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_COARSE_LOCATION
com.bssys.mbcphone.ubrir	УБРиР Light	"ПАО КБ ""Уральский банк реконструкции и развития"""	Мобильный банк «УБРиР Light» 	4.6.0.10	1	Google Firebase Analytics	17	6	com.bssys.mbcphone.ubrir.permission.MAPS_RECEIVE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.USE_FINGERPRINT,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.USE_BIOMETRIC,android.permission.BLUETOOTH,android.permission.ACCESS_WIFI_STATE,com.google.android.c2dm.permission.RECEIVE,android.permission.WAKE_LOCK,android.permission.ACCESS_LOCATION_EXTRA_COMMANDS	android.permission.ACCESS_FINE_LOCATION,android.permission.READ_PHONE_STATE,android.permission.CAMERA,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE
ru.mkbb.mobile	МКБ Бизнес 2.0	ПАО «МОСКОВСКИЙ КРЕДИТНЫЙ БАНК»	Новое мобильное приложение для ЮЛ и ИП.	3.21.0	2	Google CrashLytics,Google Firebase Analytics	19	7	android.permission.ACCESS_NETWORK_STATE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.INTERNET,android.permission.FOREGROUND_SERVICE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.GET_TASKS,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_WIFI_STATE,android.permission.USE_FINGERPRINT,android.permission.USE_BIOMETRIC,android.permission.WAKE_LOCK,android.permission.CHANGE_WIFI_STATE	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CAMERA,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_PHONE_STATE,android.permission.ACCESS_COARSE_LOCATION,android.permission.CALL_PHONE,android.permission.READ_EXTERNAL_STORAGE
ru.kreditclick.app	Оплата кредитов	"ООО ""ПЛАТИУСЛУГИ"""	Оплатить кредит любого Банка РФ	1.1.1	0		0	0		
ru.vsk.insurance	ВСК страхование	Страховое Акционерное Общество «ВСК»	Мобильное приложение ВСК	13.5.0.384782	3	Google CrashLytics,Google Firebase Analytics,AppMetrica	27	9	android.permission.READ_SYNC_SETTINGS,android.permission.VIBRATE,android.permission.INTERNET,android.permission.WAKE_LOCK,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.c2dm.permission.RECEIVE,com.google.android.gms.permission.AD_ID,android.permission.USE_BIOMETRIC,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.FLASHLIGHT,android.permission.USE_FULL_SCREEN_INTENT,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.WRITE_SYNC_SETTINGS,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.FOREGROUND_SERVICE,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.USE_FINGERPRINT	android.permission.READ_CONTACTS,android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_CALENDAR,android.permission.CAMERA,android.permission.ACCESS_COARSE_LOCATION,android.permission.RECORD_AUDIO,android.permission.WRITE_CALENDAR,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION
ru.rosagroleasing.mobile	Росагролизинг	"АО ""Росагролизинг"""	Каталог сельхозтехники и оборудования	1.8.3	3	Google CrashLytics,Google Firebase Analytics,AppMetrica	28	2	com.oppo.launcher.permission.WRITE_SETTINGS,android.permission.INTERNET,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.ACCESS_NETWORK_STATE,android.permission.FOREGROUND_SERVICE,com.oppo.launcher.permission.READ_SETTINGS,me.everything.badger.permission.BADGE_COUNT_READ,com.htc.launcher.permission.UPDATE_SHORTCUT,com.sonyericsson.home.permission.BROADCAST_BADGE,com.huawei.android.launcher.permission.CHANGE_BADGE,com.sec.android.provider.badge.permission.WRITE,com.htc.launcher.permission.READ_SETTINGS,android.permission.WAKE_LOCK,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,android.permission.VIBRATE,com.huawei.android.launcher.permission.READ_SETTINGS,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_WIFI_STATE,me.everything.badger.permission.BADGE_COUNT_WRITE,com.sec.android.provider.badge.permission.READ,android.permission.READ_APP_BADGE,com.android.vending.CHECK_LICENSE,com.majeur.launcher.permission.UPDATE_BADGE,com.anddoes.launcher.permission.UPDATE_COUNT,com.huawei.android.launcher.permission.WRITE_SETTINGS,com.google.android.c2dm.permission.RECEIVE	android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE
ru.carmoney.client	CarMoney	ООО  Микрофинансовая компания «КарМани»	CarMoney - онлайн-сервис займов	7.10.2	3	Google CrashLytics,Google Firebase Analytics,AppMetrica	29	5	android.permission.WAKE_LOCK,com.majeur.launcher.permission.UPDATE_BADGE,me.everything.badger.permission.BADGE_COUNT_WRITE,android.permission.FOREGROUND_SERVICE,com.oppo.launcher.permission.READ_SETTINGS,com.htc.launcher.permission.READ_SETTINGS,android.permission.VIBRATE,android.permission.ACCESS_NETWORK_STATE,com.google.android.c2dm.permission.RECEIVE,com.sonyericsson.home.permission.BROADCAST_BADGE,android.permission.RECEIVE_BOOT_COMPLETED,com.huawei.android.launcher.permission.WRITE_SETTINGS,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.huawei.android.launcher.permission.READ_SETTINGS,com.sec.android.provider.badge.permission.WRITE,com.htc.launcher.permission.UPDATE_SHORTCUT,com.anddoes.launcher.permission.UPDATE_COUNT,com.sec.android.provider.badge.permission.READ,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,android.permission.INTERNET,me.everything.badger.permission.BADGE_COUNT_READ,android.permission.READ_APP_BADGE,com.huawei.android.launcher.permission.CHANGE_BADGE,com.oppo.launcher.permission.WRITE_SETTINGS	android.permission.CAMERA,android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE
com.breackneck.mysecondprojectmoneybox	КопиПросто - Простая копилка	Breakneck Apps	Приложение, которое поможет вам накопить	3.0	20	Ogury Presage,Google Firebase Analytics,Facebook Ads,AppLovin (MAX and SparkLabs),AdColony,Amazon Advertisement,Unity3d Ads,Yandex Ad,AppMetrica,ironSource,Appodeal,Vungle,Criteo,myTracker,myTarget,Google AdMob,IAB Open Measurement,Pangle,Appodeal Stack,BidMachine	12	3	android.permission.RECEIVE_BOOT_COMPLETED,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.gms.permission.AD_ID,android.permission.WAKE_LOCK,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.FOREGROUND_SERVICE,android.permission.ACCESS_WIFI_STATE,android.permission.VIBRATE	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_COARSE_LOCATION
ru.rshb.urozhai	Урожай РСХБ	АО «Россельхозбанк»	Программа лояльности для клиентов.	2.16	0		7	2	android.permission.USE_BIOMETRIC,android.permission.INTERNET,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.USE_FINGERPRINT,com.google.android.c2dm.permission.RECEIVE	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE
ru.genisoft.android.kozirnaya.karta	Козырная Карта	"ООО ""Пауэр Групп"""	Копи бонусы - обменивай на скидки 	1.5.0	3	AppsFlyer,Google CrashLytics,Google Firebase Analytics	16	6	android.permission.INTERNET,com.google.android.c2dm.permission.RECEIVE,com.google.android.providers.gsf.permission.READ_GSERVICES,android.permission.VIBRATE,android.permission.SYSTEM_ALERT_WINDOW,android.permission.ACCESS_NETWORK_STATE,android.permission.WAKE_LOCK,com.google.android.gms.permission.AD_ID,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.FOREGROUND_SERVICE	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_EXTERNAL_STORAGE,android.permission.CAMERA
ru.rshb.ips_qr	РСХБ QR	АО «Россельхозбанк»	Приложение для юридических лиц	1.13.2	2	Google CrashLytics,Google Firebase Analytics	20	4	android.permission.ACCESS_WIFI_STATE,android.permission.WAKE_LOCK,android.permission.RECEIVE_BOOT_COMPLETED,com.google.android.gms.permission.ACTIVITY_RECOGNITION,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,android.permission.NFC,android.permission.ACCESS_NETWORK_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.VIBRATE,android.permission.USE_BIOMETRIC,com.google.android.c2dm.permission.RECEIVE,android.permission.INTERNET,com.google.android.providers.gsf.permission.READ_GSERVICES,android.permission.USE_FINGERPRINT,com.fingerprints.service.ACCESS_FINGERPRINT_MANAGER,android.permission.FOREGROUND_SERVICE	android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION
ru.zencar.mobile.app	ZEN.CAR – «Мой Авто»	"ООО ""Зенкар"""	Приложение для автомобилистов.	1.10.1	3	Google Firebase Analytics,Amplitude,AppMetrica	18	6	com.google.android.gms.permission.ACTIVITY_RECOGNITION,android.permission.VIBRATE,android.permission.ACCESS_NETWORK_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.WAKE_LOCK,com.google.android.c2dm.permission.RECEIVE,com.google.android.providers.gsf.permission.READ_GSERVICES,android.permission.INTERNET,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.FOREGROUND_SERVICE,android.permission.SYSTEM_ALERT_WINDOW,com.google.android.gms.permission.AD_ID	android.permission.ACCESS_FINE_LOCATION,android.permission.CAMERA,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.RECORD_AUDIO
