id	num	is_danger	apps
com.android.launcher.permission.INSTALL_SHORTCUT	3	False	ru.yandex.yandexnavi,com.taxsee.taxsee,youdrive.today
ru.yandex.yandexmaps.permission.READ_TRANSFER	2	False	ru.yandex.yandexnavi,ru.yandex.yandexmaps
android.permission.CAMERA	44	True	ru.yandex.yandexnavi,ru.yandex.yandexmaps,ru.rzd.pass,ru.aeroflot,ru.mosmetro.metro,ru.mosparking.appnew,com.sberauto.mobile,ru.farpost.dromfilter,ru.yandex.taxi,ru.bloodsoft.gibddchecker,org.reactivephone,ru.belkacar.belkacar,ru.vin.proverka.auto,ru.tutu.tutu_emp,infobot.gibdd.vin.auto,youdrive.today,com.poputti.app,ru.mosgorpass,ru.boxberry.couriers,ru.russpass.tourist,com.vladdrummer.autorus,aero.svo.app,ru.elzforesttech.gisapp,org.policefines.finesNotCommercial,ru.antinteractive.antlivemobile,ru.sber.csradar,ru.sdt.courier,ru.gazprombank.gorodpay,su.ati.client.android,ru.android.cars7,com.smartway,ru.taxovichkof.android,com.sitronics.app,io.teamb.moyka,com.smarttransport.its.ordervehicle,ru.bstd.tmr_trade_in_check_app,su.ati.driver,com.wfsys.carrent,ru.zencar.mobile.app,ru.rncard.virtualcard,ru.avtobandigital.app,com.wfsys.carfleet,ru.gruzovichkof.android,ru.taxovichkof.pult
yandex.auto.hmi.permission.TOGGLE_HMI	1	False	ru.yandex.yandexnavi
android.permission.ACCESS_WIFI_STATE	55	False	ru.yandex.yandexnavi,ru.dublgis.dgismobile,ru.yandex.yandexmaps,ru.rzd.pass,ru.yandex.metro,ru.aeroflot,ru.mosmetro.metro,ru.mosparking.appnew,com.sberauto.mobile,ru.farpost.dromfilter,ru.yandex.taxi,com.mybedy.antiradar.rustore,ru.bloodsoft.gibddchecker,org.reactivephone,org.ray.auto,ru.belkacar.belkacar,com.taxsee.taxsee,ru.invoicebox.troika.individual,ru.vin.proverka.auto,ru.tutu.tutu_emp,youdrive.today,poezd.na.bilet,ru.aviabilety.deshevo,com.poputti.app,ru.mosgorpass,ru.russpass.tourist,com.vladdrummer.autorus,ru.linevo.pddabm,com.do_apps.catalog_309,ru.elzforesttech.gisapp,org.policefines.finesNotCommercial,ru.grandtrain.app,ru.invoicebox.troika,com.blackspoongames.dopog,ru.antinteractive.antlivemobile,com.tisonline.ttwcome_driver,ru.gazprombank.gorodpay,su.ati.client.android,ru.android.cars7,com.smartway,ru.taxovichkof.android,com.sitronics.app,io.teamb.moyka,ru.taximaster.tmtaxicaller.id7705,com.gootax.zam211,com.smarttransport.its.ordervehicle,ru.bstd.tmr_trade_in_check_app,su.ati.driver,com.tisonline.tis_driver,com.wfsys.carrent,ru.rncard.virtualcard,ru.smarttransport.monitoring_ums,lime.taxi.key.id169,com.wfsys.carfleet,ru.gruzovichkof.android
android.permission.ACCESS_BACKGROUND_LOCATION	18	False	ru.yandex.yandexnavi,ru.dublgis.dgismobile,ru.yandex.yandexmaps,com.ivolk.StrelkaGPS,ru.mosparking.appnew,com.ivolk.estrelka,com.mybedy.antiradar.rustore,ru.elzforesttech.gisapp,ru.antinteractive.antlivemobile,com.tisonline.ttwcome_driver,com.tisonline.tis_taxi,com.tisonline.tis_driver_rl,su.ati.driver,com.tisonline.tis_driver_request,com.tisonline.tis_driver,ru.avtobandigital.app,com.tisonline.tis_user,ru.taxovichkof.pult
android.permission.READ_SYNC_SETTINGS	1	False	ru.dublgis.dgismobile
android.permission.QUERY_ALL_PACKAGES	3	False	ru.dublgis.dgismobile,com.sberauto.mobile,com.transportspb.app
com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA	10	False	ru.dublgis.dgismobile,ru.yandex.yandexmaps,ru.mosmetro.metro,ru.mosparking.appnew,ru.farpost.dromfilter,ru.yandex.taxi,org.reactivephone,ru.gibdd_pay.app,ru.invoicebox.troika.individual,ru.invoicebox.troika
ru.dublgis.dgismobile.permission.PUSH_PROVIDER	1	False	ru.dublgis.dgismobile
ru.dublgis.dgismobile.permission.PROCESS_PUSH_MSG	1	False	ru.dublgis.dgismobile
ru.dublgis.dgismobile.permission.C2D_MESSAGE	1	False	ru.dublgis.dgismobile
android.permission.READ_CONTACTS	7	True	ru.dublgis.dgismobile,ru.yandex.taxi,youdrive.today,ru.taxovichkof.android,ru.taximaster.tmtaxicaller.id7705,com.gootax.zam211,ru.gruzovichkof.android
android.permission.REQUEST_INSTALL_PACKAGES	11	False	ru.yandex.yandexmaps,com.ivolk.StrelkaGPS,ru.mosmetro.metro,ru.mosparking.appnew,com.sberauto.mobile,com.ivolk.estrelka,ru.farpost.dromfilter,ru.yandex.taxi,org.reactivephone,com.do_apps.catalog_309,ru.antinteractive.antlivemobile
android.permission.BLUETOOTH_ADMIN	18	False	ru.yandex.yandexmaps,com.ivolk.StrelkaGPS,ru.aeroflot,ru.mosmetro.metro,ru.mosparking.appnew,com.ivolk.estrelka,com.mybedy.antiradar.rustore,ru.belkacar.belkacar,ru.tutu.tutu_emp,youdrive.today,com.vladdrummer.autorus,aero.svo.app,com.sitronics.app,ru.taximaster.tmtaxicaller.id7705,com.gootax.zam211,com.smarttransport.its.ordervehicle,ru.rncard.virtualcard,ru.smarttransport.monitoring_ums
ru.yandex.yandexmaps.permission.PROCESS_PUSH_MSG	1	False	ru.yandex.yandexmaps
ru.yandex.yandexmaps.permission.PUSH_PROVIDER	1	False	ru.yandex.yandexmaps
com.sec.android.provider.badge.permission.WRITE	10	False	ru.rzd.pass,com.sberauto.mobile,ru.yandex.taxi,com.poputti.app,com.gibdd.app,aero.svo.app,ru.kih.transport.sochi,io.ionic.autoinfo,org.policefines.finesNotCommercial,ru.android.cars7
com.huawei.android.launcher.permission.READ_SETTINGS	9	False	ru.rzd.pass,com.sberauto.mobile,ru.yandex.taxi,com.poputti.app,com.gibdd.app,aero.svo.app,ru.kih.transport.sochi,io.ionic.autoinfo,ru.android.cars7
com.majeur.launcher.permission.UPDATE_BADGE	9	False	ru.rzd.pass,com.sberauto.mobile,ru.yandex.taxi,com.poputti.app,com.gibdd.app,aero.svo.app,ru.kih.transport.sochi,io.ionic.autoinfo,ru.android.cars7
com.huawei.android.launcher.permission.CHANGE_BADGE	9	False	ru.rzd.pass,com.sberauto.mobile,ru.yandex.taxi,com.poputti.app,com.gibdd.app,aero.svo.app,ru.kih.transport.sochi,io.ionic.autoinfo,ru.android.cars7
me.everything.badger.permission.BADGE_COUNT_READ	9	False	ru.rzd.pass,com.sberauto.mobile,ru.yandex.taxi,com.poputti.app,com.gibdd.app,aero.svo.app,ru.kih.transport.sochi,io.ionic.autoinfo,ru.android.cars7
com.sonyericsson.home.permission.BROADCAST_BADGE	10	False	ru.rzd.pass,com.sberauto.mobile,ru.yandex.taxi,com.poputti.app,com.gibdd.app,aero.svo.app,ru.kih.transport.sochi,io.ionic.autoinfo,org.policefines.finesNotCommercial,ru.android.cars7
com.oppo.launcher.permission.READ_SETTINGS	9	False	ru.rzd.pass,com.sberauto.mobile,ru.yandex.taxi,com.poputti.app,com.gibdd.app,aero.svo.app,ru.kih.transport.sochi,io.ionic.autoinfo,ru.android.cars7
com.huawei.android.launcher.permission.WRITE_SETTINGS	9	False	ru.rzd.pass,com.sberauto.mobile,ru.yandex.taxi,com.poputti.app,com.gibdd.app,aero.svo.app,ru.kih.transport.sochi,io.ionic.autoinfo,ru.android.cars7
android.permission.USE_FINGERPRINT	15	False	ru.rzd.pass,ru.aeroflot,ru.mosmetro.metro,ru.mosparking.appnew,com.sberauto.mobile,ru.yandex.taxi,org.reactivephone,youdrive.today,com.poputti.app,ru.sber.csradar,ru.gazprombank.gorodpay,ru.android.cars7,com.smartway,ru.rncard.virtualcard,ru.avtobandigital.app
android.permission.READ_APP_BADGE	9	False	ru.rzd.pass,com.sberauto.mobile,ru.yandex.taxi,com.poputti.app,com.gibdd.app,aero.svo.app,ru.kih.transport.sochi,io.ionic.autoinfo,ru.android.cars7
me.everything.badger.permission.BADGE_COUNT_WRITE	9	False	ru.rzd.pass,com.sberauto.mobile,ru.yandex.taxi,com.poputti.app,com.gibdd.app,aero.svo.app,ru.kih.transport.sochi,io.ionic.autoinfo,ru.android.cars7
com.oppo.launcher.permission.WRITE_SETTINGS	9	False	ru.rzd.pass,com.sberauto.mobile,ru.yandex.taxi,com.poputti.app,com.gibdd.app,aero.svo.app,ru.kih.transport.sochi,io.ionic.autoinfo,ru.android.cars7
com.htc.launcher.permission.UPDATE_SHORTCUT	10	False	ru.rzd.pass,com.sberauto.mobile,ru.yandex.taxi,com.poputti.app,com.gibdd.app,aero.svo.app,ru.kih.transport.sochi,io.ionic.autoinfo,org.policefines.finesNotCommercial,ru.android.cars7
com.sonymobile.home.permission.PROVIDER_INSERT_BADGE	9	False	ru.rzd.pass,com.sberauto.mobile,ru.yandex.taxi,com.poputti.app,com.gibdd.app,aero.svo.app,ru.kih.transport.sochi,io.ionic.autoinfo,ru.android.cars7
com.sec.android.provider.badge.permission.READ	10	False	ru.rzd.pass,com.sberauto.mobile,ru.yandex.taxi,com.poputti.app,com.gibdd.app,aero.svo.app,ru.kih.transport.sochi,io.ionic.autoinfo,org.policefines.finesNotCommercial,ru.android.cars7
com.anddoes.launcher.permission.UPDATE_COUNT	9	False	ru.rzd.pass,com.sberauto.mobile,ru.yandex.taxi,com.poputti.app,com.gibdd.app,aero.svo.app,ru.kih.transport.sochi,io.ionic.autoinfo,ru.android.cars7
com.htc.launcher.permission.READ_SETTINGS	10	False	ru.rzd.pass,com.sberauto.mobile,ru.yandex.taxi,com.poputti.app,com.gibdd.app,aero.svo.app,ru.kih.transport.sochi,io.ionic.autoinfo,org.policefines.finesNotCommercial,ru.android.cars7
android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS	10	False	com.ivolk.StrelkaGPS,com.ivolk.estrelka,com.mybedy.antiradar.rustore,ru.antinteractive.antlivemobile,com.tisonline.ttwcome_driver,com.tisonline.tis_taxi,com.tisonline.tis_driver_rl,com.tisonline.tis_driver_request,com.tisonline.tis_driver,ru.taxovichkof.pult
android.permission.BROADCAST_STICKY	4	False	com.ivolk.StrelkaGPS,com.sberauto.mobile,com.ivolk.estrelka,com.poputti.app
android.permission.QUICKBOOT_POWERON	2	False	com.ivolk.StrelkaGPS,com.ivolk.estrelka
android.permission.SYSTEM_ALERT_WINDOW	9	False	com.ivolk.StrelkaGPS,ru.mosmetro.metro,com.ivolk.estrelka,com.mybedy.antiradar.rustore,ru.antinteractive.antlivemobile,com.smartway,ru.teligent.gazApp,ru.zencar.mobile.app,ru.taxovichkof.pult
android.permission.KILL_BACKGROUND_PROCESSES	1	False	com.ivolk.StrelkaGPS
com.android.vending.CHECK_LICENSE	3	False	com.ivolk.StrelkaGPS,com.sberauto.mobile,com.smartway
android.permission.BLUETOOTH_CONNECT	3	False	com.ivolk.StrelkaGPS,com.ivolk.estrelka,youdrive.today
android.permission.NFC	10	False	ru.yandex.metro,ru.aeroflot,ru.mosmetro.metro,ru.mosparking.appnew,ru.yandex.taxi,ru.invoicebox.troika.individual,com.poputti.app,ru.mosgorpass,ru.invoicebox.troika,ru.gazprombank.gorodpay
android.permission.USE_BIOMETRIC	12	False	ru.aeroflot,ru.mosmetro.metro,ru.mosparking.appnew,com.sberauto.mobile,ru.yandex.taxi,youdrive.today,ru.sber.csradar,ru.gazprombank.gorodpay,ru.android.cars7,com.smartway,ru.rncard.virtualcard,ru.avtobandigital.app
android.permission.CHANGE_NETWORK_STATE	7	False	ru.aeroflot,ru.farpost.dromfilter,ru.belkacar.belkacar,youdrive.today,ru.elzforesttech.gisapp,com.tisonline.ttwcome_driver,com.tisonline.tis_driver
android.permission.FLASHLIGHT	4	False	ru.aeroflot,aero.svo.app,io.teamb.moyka,com.smarttransport.its.ordervehicle
ru.aeroflot.permission.pushserver.RECEIVE	1	False	ru.aeroflot
ru.mosmetro.metro.permission.PROCESS_PUSH_MSG	1	False	ru.mosmetro.metro
android.permision.CALL_PHONE	1	True	ru.mosmetro.metro
ru.mosmetro.metro.permission.pushserver.RECEIVE	1	False	ru.mosmetro.metro
android.permission.BIND_AUTOFILL_SERVICE	1	False	ru.mosmetro.metro
com.samsung.wmanager.ENABLE_NOTIFICATION	1	False	ru.mosmetro.metro
ru.mosmetro.metro.permission.PUSH_PROVIDER	1	False	ru.mosmetro.metro
android.permission.DOWNLOAD_WITHOUT_NOTIFICATION	3	False	ru.mosmetro.metro,su.ati.client.android,su.ati.driver
android.permission.ACCESS_MEDIA_LOCATION	3	False	ru.mosmetro.metro,ru.elzforesttech.gisapp,ru.android.cars7
ru.mosparking.appnew.permission.PROCESS_PUSH_MSG	1	False	ru.mosparking.appnew
ru.mosparking.appnew.permission.PUSH_PROVIDER	1	False	ru.mosparking.appnew
com.google.android.providers.gsf.permission.READ_GSERVICES	14	False	ru.mosparking.appnew,com.taxsee.taxsee,youdrive.today,ru.aviabilety.deshevo,ru.mosgorpass,com.tisonline.ttwcome_driver,ru.taxovichkof.android,com.tisonline.tis_taxi,com.tisonline.tis_driver_rl,com.tisonline.tis_driver_request,com.tisonline.tis_driver,ru.zencar.mobile.app,ru.gruzovichkof.android,ru.taxovichkof.pult
android.permission.GET_TASKS	9	False	ru.mosparking.appnew,ru.belkacar.belkacar,com.taxsee.taxsee,ru.mosgorpass,io.ionic.autoinfo,ru.elzforesttech.gisapp,org.policefines.finesNotCommercial,com.smartway,lime.taxi.key.id169
com.sberauto.mobile.permission.C2D_MESSAGE	1	False	com.sberauto.mobile
com.hihonor.permission.MANAGE_FOLD_SCREEN	1	False	com.sberauto.mobile
com.huawei.permission.sec.ACCESS_UDID	1	False	com.sberauto.mobile
com.sec.android.provider.badge.BadgeProvider	1	False	com.sberauto.mobile
com.huawei.permission.sec.MDM.v2	1	False	com.sberauto.mobile
com.hihonor.permission.MANAGE_FOLD_SCREEN_PRIVILEGED	1	False	com.sberauto.mobile
com.sberauto.mobile.permission.PUSH_PROVIDER	1	False	com.sberauto.mobile
com.sberauto.mobile.permission.PROCESS_PUSH_MSG	1	False	com.sberauto.mobile
ru.farpost.dromfilter.permission.PROCESS_PUSH_MSG	1	False	ru.farpost.dromfilter
android.permission.ACCESS_NOTIFICATION_POLICY	2	False	ru.farpost.dromfilter,ru.kih.transport.sochi
ru.farpost.dromfilter.permission.PUSH_PROVIDER	1	False	ru.farpost.dromfilter
android.permission.CHANGE_WIFI_MULTICAST_STATE	1	False	ru.farpost.dromfilter
android.permission.USE_FULL_SCREEN_INTENT	4	False	ru.farpost.dromfilter,com.taxsee.taxsee,com.gibdd.app,ru.android.cars7
com.yandex.yphone.permission.WRITE	1	False	ru.yandex.taxi
ru.yandex.taxi.ORDER_NOTIFICATION	1	False	ru.yandex.taxi
ru.yandex.taxi.permission.PUSH_PROVIDER	1	False	ru.yandex.taxi
ru.yandex.taxi.permission.PROCESS_PUSH_MSG	1	False	ru.yandex.taxi
com.yandex.yphone.permission.READ	1	False	ru.yandex.taxi
org.reactivephone.permission.C2D_MESSAGE	1	False	org.reactivephone
android.permission.HIGH_SAMPLING_RATE_SENSORS	1	False	ru.belkacar.belkacar
android.permission.BROADCAST_CLOSE_SYSTEM_DIALOGS	1	False	com.taxsee.taxsee
android.permission.ACCESS_COARSE_UPDATES	1	False	com.taxsee.taxsee
ru.gibdd_pay.app.permission.PUSH_PROVIDER	1	False	ru.gibdd_pay.app
ru.gibdd_pay.app.permission.PROCESS_PUSH_MSG	1	False	ru.gibdd_pay.app
android.permission.BLUETOOTH_SCAN	1	False	youdrive.today
android.provider.Telephony.SMS_RECEIVED	1	False	youdrive.today
com.poputti.app.permission.C2D_MESSAGE	1	False	com.poputti.app
android.permission.ACCESS_LOCATION_EXTRA_COMMANDS	1	False	com.poputti.app
android.permission.SCHEDULE_EXACT_ALARM	3	False	ru.mosgorpass,com.gibdd.app,ru.android.cars7
ru.mosgorpass.permission.C2D_MESSAGE	1	False	ru.mosgorpass
aero.svo.app.permission.C2D_MESSAGE	1	False	aero.svo.app
com.amazon.device.messaging.permission.RECEIVE	1	False	io.ionic.autoinfo
io.ionic.autoinfo.permission.RECEIVE_ADM_MESSAGE	1	False	io.ionic.autoinfo
android.permission.RECORD_VIDEO	1	False	io.ionic.autoinfo
io.ionic.autoinfo.permission.C2D_MESSAGE	1	False	io.ionic.autoinfo
ru.shtrafy_gibdd.nalogi.provider.fines.READ_DATABASE	1	False	org.policefines.finesNotCommercial
android.permission.READ_INTERNAL_STORAGE	5	False	com.tisonline.ttwcome_driver,com.tisonline.tis_taxi,com.tisonline.tis_driver_rl,com.tisonline.tis_driver_request,com.tisonline.tis_driver
android.permission.WRITE_INTERNAL_STORAGE	5	False	com.tisonline.ttwcome_driver,com.tisonline.tis_taxi,com.tisonline.tis_driver_rl,com.tisonline.tis_driver_request,com.tisonline.tis_driver
android.permission.IGNORE_BATTERY_OPTIMIZATIONS	5	False	com.tisonline.ttwcome_driver,com.tisonline.tis_taxi,com.tisonline.tis_driver_rl,com.tisonline.tis_driver_request,com.tisonline.tis_driver
ru.gazprombank.gorodpay.permission.PUSH_PROVIDER	1	False	ru.gazprombank.gorodpay
ru.gazprombank.gorodpay.permission.PROCESS_PUSH_MSG	1	False	ru.gazprombank.gorodpay
android.permission.POST_NOTIFICATIONS	3	False	su.ati.client.android,ru.taxovichkof.android,ru.gruzovichkof.android
ru.taxovichkof.android.permission.NotificationMessagingReceiver	1	False	ru.taxovichkof.android
android.permission.ACCESS_NETWORK_STAT	2	False	ru.taxovichkof.android,ru.gruzovichkof.android
ru.teligent.gazApp.permission.PUSH_PROVIDER	1	False	ru.teligent.gazApp
ru.teligent.gazApp.permission.PROCESS_PUSH_MSG	1	False	ru.teligent.gazApp
com.huawei.permission.external_app_settings.USE_COMPONENT	1	False	su.ati.driver
oppo.permission.OPPO_COMPONENT_SAFE	1	False	su.ati.driver
lime.taxi.key.id169.permission.C2D_MESSAGE	1	False	lime.taxi.key.id169
ru.gruzovichkof.android.permission.NotificationMessagingReceiver	1	False	ru.gruzovichkof.android
ru.taxovichkof.pult.permission.MAPS_RECEIVE	1	False	ru.taxovichkof.pult
android.permission.DISABLE_KEYGUARD	1	False	ru.taxovichkof.pult
ru.taxovichkof.pult.notifications.PROCESSING_ACTIONS	1	False	ru.taxovichkof.pult
android.Manifest.permission.READ_PHONE_STATE	1	True	ru.taxovichkof.pult
ru.taxovichkof.pult.service.BASE_SERVICE	1	False	ru.taxovichkof.pult
ru.taxovichkof.pult.permission.NotificationMessagingReceiver	1	False	ru.taxovichkof.pult
